 time   Mgal      M*       MWD     MBHNS    Msub     Mgas     Zgas   <Z*>mass <Z*>Lbol
 8605 .100E+01 .625E+00 .942E-01 .107E-01 .000E+00 .270E+00 .510E-01 .400E-02 .400E-02
 8610 .100E+01 .625E+00 .942E-01 .107E-01 .000E+00 .270E+00 .510E-01 .400E-02 .400E-02
 8615 .100E+01 .625E+00 .942E-01 .107E-01 .000E+00 .270E+00 .510E-01 .400E-02 .400E-02
 8620 .100E+01 .625E+00 .943E-01 .107E-01 .000E+00 .270E+00 .510E-01 .400E-02 .400E-02
 8625 .100E+01 .625E+00 .943E-01 .107E-01 .000E+00 .270E+00 .510E-01 .400E-02 .400E-02
 8630 .100E+01 .625E+00 .943E-01 .107E-01 .000E+00 .270E+00 .510E-01 .400E-02 .400E-02
 8635 .100E+01 .625E+00 .943E-01 .107E-01 .000E+00 .270E+00 .510E-01 .400E-02 .400E-02
 8640 .100E+01 .625E+00 .944E-01 .107E-01 .000E+00 .270E+00 .510E-01 .400E-02 .400E-02
 8645 .100E+01 .625E+00 .944E-01 .107E-01 .000E+00 .270E+00 .510E-01 .400E-02 .400E-02
 8650 .100E+01 .625E+00 .944E-01 .107E-01 .000E+00 .270E+00 .510E-01 .400E-02 .400E-02
 8655 .100E+01 .625E+00 .944E-01 .107E-01 .000E+00 .270E+00 .510E-01 .400E-02 .400E-02
 8660 .100E+01 .625E+00 .945E-01 .107E-01 .000E+00 .270E+00 .510E-01 .400E-02 .400E-02
 8665 .100E+01 .625E+00 .945E-01 .107E-01 .000E+00 .270E+00 .510E-01 .400E-02 .400E-02
 8670 .100E+01 .625E+00 .945E-01 .107E-01 .000E+00 .270E+00 .510E-01 .400E-02 .400E-02
 8675 .100E+01 .625E+00 .945E-01 .107E-01 .000E+00 .270E+00 .510E-01 .400E-02 .400E-02
 8680 .100E+01 .625E+00 .946E-01 .107E-01 .000E+00 .270E+00 .510E-01 .400E-02 .400E-02
 8685 .100E+01 .625E+00 .946E-01 .107E-01 .000E+00 .270E+00 .510E-01 .400E-02 .400E-02
 8690 .100E+01 .625E+00 .946E-01 .107E-01 .000E+00 .270E+00 .510E-01 .400E-02 .400E-02
 8695 .100E+01 .625E+00 .946E-01 .107E-01 .000E+00 .270E+00 .510E-01 .400E-02 .400E-02
 8700 .100E+01 .624E+00 .946E-01 .107E-01 .000E+00 .270E+00 .509E-01 .400E-02 .400E-02
 8705 .100E+01 .624E+00 .947E-01 .107E-01 .000E+00 .270E+00 .509E-01 .400E-02 .400E-02
 8710 .100E+01 .624E+00 .947E-01 .107E-01 .000E+00 .270E+00 .509E-01 .400E-02 .400E-02
 8715 .100E+01 .624E+00 .947E-01 .107E-01 .000E+00 .270E+00 .509E-01 .400E-02 .400E-02
 8720 .100E+01 .624E+00 .947E-01 .107E-01 .000E+00 .270E+00 .509E-01 .400E-02 .400E-02
 8725 .100E+01 .624E+00 .948E-01 .107E-01 .000E+00 .270E+00 .509E-01 .400E-02 .400E-02
 8730 .100E+01 .624E+00 .948E-01 .107E-01 .000E+00 .270E+00 .509E-01 .400E-02 .400E-02
 8735 .100E+01 .624E+00 .948E-01 .107E-01 .000E+00 .270E+00 .509E-01 .400E-02 .400E-02
 8740 .100E+01 .624E+00 .948E-01 .107E-01 .000E+00 .270E+00 .509E-01 .400E-02 .400E-02
 8745 .100E+01 .624E+00 .949E-01 .107E-01 .000E+00 .270E+00 .509E-01 .400E-02 .400E-02
 8750 .100E+01 .624E+00 .949E-01 .107E-01 .000E+00 .270E+00 .509E-01 .400E-02 .400E-02
 8755 .100E+01 .624E+00 .949E-01 .107E-01 .000E+00 .270E+00 .509E-01 .400E-02 .400E-02
 8760 .100E+01 .624E+00 .949E-01 .107E-01 .000E+00 .270E+00 .509E-01 .400E-02 .400E-02
 8765 .100E+01 .624E+00 .949E-01 .107E-01 .000E+00 .270E+00 .509E-01 .400E-02 .400E-02
 8770 .100E+01 .624E+00 .950E-01 .107E-01 .000E+00 .270E+00 .509E-01 .400E-02 .400E-02
 8775 .100E+01 .624E+00 .950E-01 .107E-01 .000E+00 .270E+00 .509E-01 .400E-02 .400E-02
 8780 .100E+01 .624E+00 .950E-01 .107E-01 .000E+00 .270E+00 .509E-01 .400E-02 .400E-02
 8785 .100E+01 .624E+00 .950E-01 .107E-01 .000E+00 .270E+00 .509E-01 .400E-02 .400E-02
 8790 .100E+01 .624E+00 .951E-01 .107E-01 .000E+00 .270E+00 .509E-01 .400E-02 .400E-02
 8795 .100E+01 .624E+00 .951E-01 .107E-01 .000E+00 .270E+00 .509E-01 .400E-02 .400E-02
 8800 .100E+01 .624E+00 .951E-01 .107E-01 .000E+00 .270E+00 .509E-01 .400E-02 .400E-02
 8805 .100E+01 .624E+00 .951E-01 .107E-01 .000E+00 .270E+00 .509E-01 .400E-02 .400E-02
 8810 .100E+01 .624E+00 .952E-01 .107E-01 .000E+00 .270E+00 .509E-01 .400E-02 .400E-02
 8815 .100E+01 .624E+00 .952E-01 .107E-01 .000E+00 .271E+00 .509E-01 .400E-02 .400E-02
 8820 .100E+01 .623E+00 .952E-01 .107E-01 .000E+00 .271E+00 .509E-01 .400E-02 .400E-02
 8825 .100E+01 .623E+00 .952E-01 .107E-01 .000E+00 .271E+00 .509E-01 .400E-02 .400E-02
 8830 .100E+01 .623E+00 .952E-01 .107E-01 .000E+00 .271E+00 .509E-01 .400E-02 .400E-02
 8835 .100E+01 .623E+00 .953E-01 .107E-01 .000E+00 .271E+00 .509E-01 .400E-02 .400E-02
 8840 .100E+01 .623E+00 .953E-01 .107E-01 .000E+00 .271E+00 .509E-01 .400E-02 .400E-02
 8845 .100E+01 .623E+00 .953E-01 .107E-01 .000E+00 .271E+00 .509E-01 .400E-02 .400E-02
 8850 .100E+01 .623E+00 .953E-01 .107E-01 .000E+00 .271E+00 .509E-01 .400E-02 .400E-02
 8855 .100E+01 .623E+00 .954E-01 .107E-01 .000E+00 .271E+00 .509E-01 .400E-02 .400E-02
 8860 .100E+01 .623E+00 .954E-01 .107E-01 .000E+00 .271E+00 .509E-01 .400E-02 .400E-02
 8865 .100E+01 .623E+00 .954E-01 .107E-01 .000E+00 .271E+00 .509E-01 .400E-02 .400E-02
 8870 .100E+01 .623E+00 .954E-01 .107E-01 .000E+00 .271E+00 .509E-01 .400E-02 .400E-02
 8875 .100E+01 .623E+00 .954E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 8880 .100E+01 .623E+00 .955E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 8885 .100E+01 .623E+00 .955E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 8890 .100E+01 .623E+00 .955E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 8895 .100E+01 .623E+00 .955E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 8900 .100E+01 .623E+00 .956E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 8905 .100E+01 .623E+00 .956E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 8910 .100E+01 .623E+00 .956E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 8915 .100E+01 .623E+00 .956E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 8920 .100E+01 .623E+00 .957E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 8925 .100E+01 .623E+00 .957E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 8930 .100E+01 .623E+00 .957E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 8935 .100E+01 .623E+00 .957E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 8940 .100E+01 .623E+00 .957E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 8945 .100E+01 .622E+00 .958E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 8950 .100E+01 .622E+00 .958E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 8955 .100E+01 .622E+00 .958E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 8960 .100E+01 .622E+00 .958E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 8965 .100E+01 .622E+00 .959E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 8970 .100E+01 .622E+00 .959E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 8975 .100E+01 .622E+00 .959E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 8980 .100E+01 .622E+00 .959E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 8985 .100E+01 .622E+00 .959E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 8990 .100E+01 .622E+00 .960E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 8995 .100E+01 .622E+00 .960E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 9000 .100E+01 .622E+00 .960E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 9005 .100E+01 .622E+00 .960E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 9010 .100E+01 .622E+00 .961E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 9015 .100E+01 .622E+00 .961E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 9020 .100E+01 .622E+00 .961E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 9025 .100E+01 .622E+00 .961E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 9030 .100E+01 .622E+00 .962E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 9035 .100E+01 .622E+00 .962E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 9040 .100E+01 .622E+00 .962E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 9045 .100E+01 .622E+00 .962E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 9050 .100E+01 .622E+00 .962E-01 .107E-01 .000E+00 .271E+00 .508E-01 .400E-02 .400E-02
 9055 .100E+01 .622E+00 .963E-01 .107E-01 .000E+00 .271E+00 .507E-01 .400E-02 .400E-02
 9060 .100E+01 .622E+00 .963E-01 .107E-01 .000E+00 .271E+00 .507E-01 .400E-02 .400E-02
 9065 .100E+01 .621E+00 .963E-01 .107E-01 .000E+00 .271E+00 .507E-01 .400E-02 .400E-02
 9070 .100E+01 .621E+00 .963E-01 .107E-01 .000E+00 .271E+00 .507E-01 .400E-02 .400E-02
 9075 .100E+01 .621E+00 .964E-01 .107E-01 .000E+00 .271E+00 .507E-01 .400E-02 .400E-02
